AidData TUFF Project ID,Recommended For Military Aggregates,Umbrella,Financier Country,Recipient,Recipient Region,Commitment Year,Commitment Year Estimated,Implementation Start Year,Completion Year,Title,Description,Staff Comments,Status,Intent,Flow Type,Concessional,Flow Class,Sector Code,Sector Name,Funding Agencies,Funding Agencies Type,Cofinanced,Cofinancing Agencies,Cofinancing Agencies Type,Cofinancing Agencies Origin,Receiving Agencies,Receiving Agencies Type,Receiving Agencies Origin,Implementing Agencies,Implementing Agencies Type,Implementing Agencies Origin,Accountable Agencies,Accountable Agencies Type,Accountable Agencies Origin,Amount (Original Currency),Original Currency,Amount (Constant USD2017),Amount (Nominal),Planned Implementation Start Date (MM/DD/YYYY),Planned Completion Date (MM/DD/YYYY),Actual Implementation Start Date (MM/DD/YYYY),Actual Completion Date (MM/DD/YYYY),Loan Type,Maturity,Interest Rate,Grace Period,Management Fee,Commitment Fee,Grant Element,Guarantee Provided,Insurance Provided,Collateralized/Securitized,Collateral,Official Source Count,Unofficial Source Count,Source URLs,Source Titles,Source Publishers,Source Type,Geographic Location,geoJSON URL Viz,geoJSON URL DL,Contact Name,Contact Position,ODA Eligible Recipient,Source Quality Score,Data Completeness Score,Project Implementation Score,Loan Detail Score
56626,Yes,No,China (People's Republic of),Kyrgyz Republic,Asia,2008,No,2008,2008,"Chinese Government delivers $700,000 worth of military equipment","In August 2008, the Chinese Government delivered military equipment (vehicles and computers) to the Kyrgyz border services worth approximately $700,000. No additional details are available.",,Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,Government Agency,No,,,,Government of Kyrgyzstan,Government Agency,Recipient,,,,,,,700000,USD,926499.0072,700000,,,8/1/2008,8/1/2008,,,,,,,,,,,,0,2,https://jamestown.org/program/military-cooperation-between-china-and-central-asia-breakthrough-limits-and-prospects/|https://www.files.ethz.ch/isn/160809/244-chinas-central-asia-problem.pdf,"Military Cooperation between China and Central Asia: Breakthrough, Limits, and Prospects|China’s Central Asia Problem",Jamestown Foundation |International Crisis Group,"Other Academic (Working Paper, Dissertation)|NGO/Civil Society/Advocacy (non-Donor, non-Recipient, non-Implementing)",,,,,,Yes,3,3,3,
57550,Yes,No,China (People's Republic of),Ghana,Africa,2008,No,2008,2010,Poly Technologies provides $100 million supplier credit for the purchase of military equipment for Ghana Armed Forces” (Linked to Project ID#57551),"On February 1, 2008, Poly Technologies — a subsidiary of China Poly Group Corporation — and the Government of Ghana signed a $100 million supplier credit agreement for the purchase of military equipment for Ghana Armed Forces. The loan agreement was approved by the Ghanaian Parliament on July 27, 2010. This supplier credit carried the following terms: 5 year maturity, 1 year grace period, and 5% interest rate. This project was completed. However, its precise date of completion is unknown. On February 1, 2008, Poly Technologies also provided $60 million supplier credit to the Government of Ghana to support a UN Peacekeeping Operation (captured in Project ID#57551).",,Completion,Military,Supplier's Credit/Export Seller's Credit,No,Military,150,GOVERNMENT AND CIVIL SOCIETY,Poly Technologies,State-owned Company,No,,,,Government of Ghana,Government Agency,Recipient,Poly Technologies,State-owned Company,Recipient,,,,100000000,USD,132357001,100000000,,,2/1/2008,7/27/2010,Non-Concessional,5,5,1,,,11.85275517,No,No,,,9,1,https://www.dropbox.com/s/hfpjke9ann2lnmh/2009_budget.pdf?dl=0|https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Parliament-goes-into-close-door-sitting-186932|https://www.dropbox.com/s/ig5qi6rvim88t9a/2017_AUDITED_PUBLIC_ACCOUNTS_ON_THE_CONSOLIDATED_FUND_OF_THE_REPUBLIC_OF_GHANA.pdf|http://gh.china-embassy.org/chn/xwdt/t413203.htm|https://www.dropbox.com/s/kzm6654td7pttnb/Annual_Accounts_2013_Part_31.pdf?dl=0|https://www.dropbox.com/s/wjbzdkatjnomuz0/2009_budget2.pdf|https://www.dropbox.com/s/umeiek0cyen676h/Copy-of-2015-ANNUAL-ACCOUNTS-LAST-to-Auditors.pdf?dl=0|http://cagd.gov.gh/portal/files/2013_ANNUAL_ACCOUNTS-Part_2_2.pdf| https://web.archive.org/web/20170809044957/http://www.mofep.gov.gh/sites/default/files/news/2011_Annual_Progress_Report.pdf|https://www.dropbox.com/s/axafl0lt2lizeko/ChinaLoansToAfrica%C2%A9SAIS-CARI.csv?dl=0,THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 2009 FINANCIAL YEAR|Parliament goes into close door sitting|Annual Report and Consolidated Financial Statements for the year ended 2017|????????????K8???????|2013 Annual Report| THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 200 9 FINANCIAL YEAR |Copy-of-2015-ANNUAL-ACCOUNTS-LAST-to-Auditors|2013 Annual Accounts Part 2|ANNUAL PROGRESS REPORT  F O R  T H E  Y E A R  2 0 1 1 |Chinese Loans to Africa Database,"H. E. John Evans Atta Mills PRESIDENT OF THE REPUBLIC OF GHANA|GhanaWeb|Controller and Accountant General of Ghana|Embassy of the People's Republic of China in the Republic of Ghana|PolyTechnologies|Ministry of Finance and Economic Planning|Republic of Ghana|Controller and General Accountant Department of Ghana|Ghana Ministry of Finance and Economic Planning|Johns Hopkins University School of Advanced International Studies, China Africa Research Initiative","Donor/Recipient Official Source|Media Report|Donor/Recipient Official Source|Donor/Recipient Official Source|Implementing/Intermediary Organization Source|Donor/Recipient Official Source|Donor/Recipient Official Source|Donor/Recipient Official Source|Donor/Recipient Official Source|Other Official Source (non-Donor, non-Recipient, non-Implementing)",,,,,,Yes,5,5,4,5
57551,Yes,No,China (People's Republic of),Ghana,Africa,2008,No,2008,,Poly Technologies provides $60 million supplier credit to Ghana Armed Forces for Supply of Peacekeeping Operation Equipment Project (Linked to Project ID#57550),"On February 1, 2008, Poly Technologies — a subsidiary of China Poly Group Corporation — and the Government of Ghana signed a $60 million supplier credit agreement for the Supply of Peacekeeping Operation Equipment Project. This supplier credit carried a 5% interest rate. The purpose of the project was to facilitate the acquisition of peacekeeping operation equipment from Poly Technologies for use in Darfur, Sudan. This project was completed. However, its precise date of completion is unknown. On February 1, 2008, Poly Technologies also provided $100 million supplier credit to the Government of Ghana for the purchase of equipment (captured in Project ID#57550).",,Completion,Military,Supplier's Credit/Export Seller's Credit,Vague,Military,150,GOVERNMENT AND CIVIL SOCIETY,Poly Technologies,State-owned Company,No,,,,Government of Ghana,Government Agency,Recipient,Poly Technologies,State-owned Company,China (People's Republic of),,,,60000000,USD,79414200.62,60000000,,,2/1/2008,,Some Information,,5,,,,,No,No,,,4,0,https://www.dropbox.com/s/hfpjke9ann2lnmh/2009_budget.pdf?dl=0|https://www.dropbox.com/s/axafl0lt2lizeko/ChinaLoansToAfrica%C2%A9SAIS-CARI.csv?dl=0| https://web.archive.org/web/20170809044957/http://www.mofep.gov.gh/sites/default/files/news/2011_Annual_Progress_Report.pdf|http://cagd.gov.gh/portal/files/2013_ANNUAL_ACCOUNTS-Part_2_2.pdf,THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 2009 FINANCIAL YEAR|Chinese Loans to Africa Database|ANNUAL PROGRESS REPORT  F O R  T H E  Y E A R  2 0 1 1 |2013 Annual Accounts Part 2,"H. E. John Evans Atta Mills PRESIDENT OF THE REPUBLIC OF GHANA|Johns Hopkins University School of Advanced International Studies, China Africa Research Initiative|Ghana Ministry of Finance and Economic Planning|Controller and General Accountant Department of Ghana","Donor/Recipient Official Source|Other Official Source (non-Donor, non-Recipient, non-Implementing)|Donor/Recipient Official Source|Donor/Recipient Official Source","The purpose of the project was to facilitate the acquisition of peacekeeping operation equipment from Poly Technologies for use in Darfur, Sudan.",,,,,Yes,5,5,4,3
57553,Yes,No,China (People's Republic of),Ghana,Africa,2008,No,2008,2012,Poly Technologies provides $39.8 million supplier credit for Acquisition of Two 46.8 Meter Patrol Vessels Project,"On September 23, 2008, Poly Technologies — a subsidiary of China Poly Group Corporation — and the Government of Ghana signed a $39,862,066.50 supplier credit agreement for the Acquisition of Two 46.8 Meter Patrol Vessels Project. This supplier credit carried the following terms: 5 year maturity, 1 year grace period, and 5.9% interest rate. The proceeds from this supplier credit were used to purchase two 46.8 meter patrol vessels from Poly Technologies for the monitoring, control and surveillance operation in the fishery waters of Ghana. The ultimate objective of this project was to enable the Ghana Navy combat and deter piracy at sea, illicit drug trafficking, dumping of toxic waste, human trafficking and illegal fishing at sea. These vessels (called “Chemle” and “Ehoo”) were ordered in 2011 and delivered to the Ghana Navy in October 2011. The vessels were then commissioned on February 20, 2012.",The Chinese project title is ??46????.,Completion,Military,Supplier's Credit/Export Seller's Credit,No,Military,150,GOVERNMENT AND CIVIL SOCIETY,Poly Technologies,State-owned Company,No,,,,Government of Ghana,Government Agency,Recipient,Poly Technologies,State-owned Company,China (People's Republic of),,,,39862066.5,USD,52760235.77,39862066.5,,,9/23/2008,2/20/2012,Non-Concessional,5,5.9,1,,,9.612520873,No,No,,,9,8,https://www.dropbox.com/s/hfpjke9ann2lnmh/2009_budget.pdf?dl=0|https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Ghana-orders-two-patrol-vessels-from-China-221609|https://www.peacefmonline.com/pages/local/news/201202/96100.php| https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Docements-Exposing-NDC-Lies-201993|https://www.defenceweb.co.za/sea/sea-sea/ghana-to-receive-chinese-patrol-boats-this-month/|https://www.myjoyonline.com/business/workshop-on-fisheries-act-ends-at-akosombo/|https://www.dropbox.com/s/umeiek0cyen676h/Copy-of-2015-ANNUAL-ACCOUNTS-LAST-to-Auditors.pdf?dl=0| https://web.archive.org/web/20170809044957/http://www.mofep.gov.gh/sites/default/files/news/2011_Annual_Progress_Report.pdf|https://www.ghanaweb.com/GhanaHomePage/NewsArchive/From-The-File-Of-Defunct-Ministry-Of-Fisheries-2-201815|https://www.dropbox.com/s/wjbzdkatjnomuz0/2009_budget2.pdf|https://beegeagle.wordpress.com/2012/02/21/ghana-four-new-vessels-for-navy-to-secure-countrys-maritime-boindaries-commissioned/|https://en.wikipedia.org/wiki/Ghana_Navy|https://www.dropbox.com/s/axafl0lt2lizeko/ChinaLoansToAfrica%C2%A9SAIS-CARI.csv?dl=0|https://www.dropbox.com/s/ig5qi6rvim88t9a/2017_AUDITED_PUBLIC_ACCOUNTS_ON_THE_CONSOLIDATED_FUND_OF_THE_REPUBLIC_OF_GHANA.pdf|https://www.poly.com.cn/s/1077-3818-2138.html|https://www.dropbox.com/s/kzm6654td7pttnb/Annual_Accounts_2013_Part_31.pdf?dl=0|https://web.archive.org/web/20171012212552/http://mofa.gov.gh/site/?p=9095,"THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 2009 FINANCIAL YEAR|Ghana orders two patrol vessels from China|What Mills Said When He Commissioned 4 Ghana Navy Ships|Docements Exposing NDC Lies|Ghana to receive Chinese patrol boats this month|Workshop on Fisheries ends at Akosombo|Copy-of-2015-ANNUAL-ACCOUNTS-LAST-to-Auditors|ANNUAL PROGRESS REPORT  F O R  T H E  Y E A R  2 0 1 1 |From The File Of Defunct Ministry Of Fisheries (2)| THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 200 9 FINANCIAL YEAR |GHANA: FOUR NEW VESSELS FOR NAVY TO SECURE COUNTRY’S MARITIME BOUNDARIES, COMMISSIONED|Ghana Navy|Chinese Loans to Africa Database|Annual Report and Consolidated Financial Statements for the year ended 2017|??????????????????|2013 Annual Report|President Commissions New Patrol Boats For Fisheries Surveillance","H. E. John Evans Atta Mills PRESIDENT OF THE REPUBLIC OF GHANA|GhanaWeb|Peace FM|Ghana Web|Defence Web|Joy Online|Republic of Ghana|Ghana Ministry of Finance and Economic Planning|Ghana Web|Ministry of Finance and Economic Planning||Wikipedia|Johns Hopkins University School of Advanced International Studies, China Africa Research Initiative|Controller and Accountant General of Ghana|China Poly Group Corporation|PolyTechnologies|Ministry of Food & Agriculture","Donor/Recipient Official Source|Media Report|Media Report|Media Report|Media Report|Media Report|Donor/Recipient Official Source|Donor/Recipient Official Source|Media Report|Donor/Recipient Official Source|Media Report|Media Report|Other Official Source (non-Donor, non-Recipient, non-Implementing)|Donor/Recipient Official Source|Implementing/Intermediary Organization Source|Implementing/Intermediary Organization Source|Donor/Recipient Official Source",,,,,,Yes,5,5,4,5
60931,Yes,No,China (People's Republic of),Jamaica,America,2008,No,2011,2011,PLA donates JAM$300 million worth of military equipment to Jamaica Defence Force,"In 2008, the Chinese Government and the Government of Jamaica signed a military grant agreement. Under the terms of the agreement, the People's Liberation Army would provide the Jamaica Defence Force equipment worth JAM$300 million. The donated equipment was delivered on January 13, 2011. It reportedly consisted of uniforms, helmets, boots, jungle hats, backpacks, protective belts, binoculars, socks, raincoats, tents, berets, elbow and leg guards, vests, binoculars, and camouflage fabric.",,Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,People's Liberation Army of China,Government Agency,No,,,,Jamaican Defence Force,Government Agency,Recipient,,,,,,,300000000,JMD,5448024.507,4116158.922,,,1/13/2011,1/13/2011,,,,,,,,,,,,1,1,https://www.facebook.com/notes/on-the-ground-news-reports/confirmed-jdf-gets-300-million-in-military-equipment-from-china-jis/170695962973633/|https://jis.gov.jm/jdf-gets-300-million-in-military-equipment-from-china-2/,Facebook post by On the Ground News Reports|JDF gets $300 million in military equipment from China,On the Ground News Reports|Jamaica Information System ,"Social Media, including Unofficial Blogs|Donor/Recipient Official Source",,,,,,Yes,4,4,3,
62678,Yes,No,China (People's Republic of),Lao People's Democratic Republic,Asia,2008,No,2008,2008,China Eximbank provides $100 million preferential buyer's credit for purchase of helicopters,"On December 1, 2008, China Eximbank and the Government of Laos signed a $100 million preferential buyer’s credit (PBC) agreement (in Chinese: “???????????1???????????????”) (see ???????????????????'). This loan had previously been discussed in March 2008 at the GMS Summit in Laos (see 'China, Laos to enhance ties'). The proceeds of the PBC were reportedly earmarked for the purchase of Z-9 (Z-9A) helicopters. Two Z-9s were delivered to Laos’ Air Force on June 14, 2008. Two additional Z-9s were delivered to Laos’ Air Force in December 2008. Harbin Aircraft Industry (Group) Co., Ltd is the manufacturer of these aircraft. The proceeds from the China Eximbank PBC were likely used to purchase the Z-9 helicopters. However, AidData has not yet independently confirmed that this is indeed the case.","1. The Chinese project title is ?-9??????. 2. The China Eximbank loan that supported this project is not included in the Overseas Development Finance Dataset that Boston University’s Global Development Policy Center published in December 2020. 3. Some sources suggest that the PBC proceeds may have also been used to support one or more telecommunication projects (possibly Project ID#64106). This issue requires further investigation. 4. The Harbin Z-9 is a Chinese military utility helicopter and the Z-9s purchased by the Government of Laos were evidently earmarked for use by the country's Air Force. Therefore, AidData has coded this transaction as a military project.",Implementation,Military,Export Buyer's Credit,Vague,Military,210,TRANSPORT AND STORAGE,Export-Import Bank of China,State-owned Policy Bank,No,,,,Government of Laos,Government Agency,Recipient,Government of Laos|Harbin Aircraft Industry Group (Avic HAIG),Government Agency|State-owned Company,Recipient|China (People's Republic of),,,,100000000,USD,132357001,100000000,,,6/14/2008,12/31/2008,No Information,,,,,,,No,No,,,3,13,"https://books.google.com.sg/books?id=ItF5BgAAQBAJ&dq=china+development+bank+loan+%24100+million+laos+stadium&source=gbs_navlinks_s|http://www.chinadaily.com.cn/china/2008-03/31/content_6576572.htm|https://www.china-briefing.com/news/greater-mekong-subregion-summit-concludes-in-laos-china-pledges-millions-in-aid-to-region/|http://chinese-military-aviation.blogspot.com/p/helicopters-i.html|https://defence-blog.com/news/army/the-lao-peoples-liberation-army.html|https://www.bu.edu/gdp/chinas-overseas-development-finance/|http://www.apu.ac.jp/rcaps/uploads/fckeditor/publications/journal/RJAPS_V27_Fujimura.pdf|http://la.mofcom.gov.cn/article/jmxw/200812/20081205927984.shtml|http://finance.sina.com.cn/roll/20081202/17102548811.shtml|https://www.fmprc.gov.cn/123/wjdt/wshd/t419590.htm|http://chinese-military-aviation.blogspot.sg/p/helicopters-i.html|https://www.google.com.sg/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0CB0QFjAA&url=http%3A%2F%2Fwww.jstor.org%2Fstable%2F27913382&ei=y9OLVYHPI5LhuQSjhoO4Dg&usg=AFQjCNGSg2b2lDAcDtnpDGqG2RFOkhlbWg&bvm=bv.96782255,d.c2E|https://www.airliners.net/photo/Laos-Air-Force/Harbin-Z-9A-Haitun/1524129|https://soc.culture.laos.narkive.com/ne0wS9mP/hmmm-helicopter-for-laos-air-force|http://defense-studies.blogspot.com/2009/06/china-exports-one-green-z-9a-helicopter.html|https://en.wikipedia.org/wiki/Harbin_Z-9","China’s Internal and External Relations and Lessons for Korea and Asia|China, Laos to enhance ties|Greater Mekong Subregion summit concludes in Laos, China pledges millions in aid to region|Chinese Military Aviation|ANALYSIS: The Lao People’s Liberation Army|China's Overseas Development Finance|The Increasing Presence of China in Laos Today: A Report on Fixed Point Observation of Local Newspapers from March 2007 to February 2009|???????????????????|???????????????????|?????????????? |Chinese Military Aviation|Laos: The Chinese Connection|Aviation Photo #1524129 Harbin Z-9A Haitun - Laos - Air Force|Hmmm, Helicopter for Laos Air force.|China Exports One Green Z-9A Helicopter to Laos|Harbin Z-9",??????|China Daily||||Boston University |Ritsumeikan Asia Pacific University|Economic and Commercial Counsellor's Office of the Embassy of the People's Republic of China in the People's Democratic Republic of Laos|sina|Ministry of Foreign Affairs of the People’s Republic of China||Yusof Ishak Institute|Airliners.net|Narkive|Defense Studies|Wikipedia,"Other Academic (Working Paper, Dissertation)|Media Report|Other|Other|Media Report|Other Official Source (non-Donor, non-Recipient, non-Implementing)|Academic Journal Article|Donor/Recipient Official Source|Media Report|Donor/Recipient Official Source|Social Media, including Unofficial Blogs|Academic Journal Article|Media Report|Social Media, including Unofficial Blogs|Social Media, including Unofficial Blogs|Other",,,,,,Yes,5,5,3,2
66765,Yes,No,China (People's Republic of),Serbia,Europe,2008,No,2008,,"PLA provides EUR 500,000 grant to Serbia's Ministry of Defense for the provision of equipment","On September 12, 2008, the Chinese People's Liberation Army provided an EUR 500,000 grant to Serbia's Ministry of Defense for the provision of equipment.",,Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,People's Liberation Army of China,Government Agency,No,,,,Serbia Ministry of Defence,Intergovernmental Organization,Recipient,,,,,,,500000,EUR,969399.7952,732412.9344,,,9/12/2008,,,,,,,,,,,,,1,1,http://www.mfa.rs/en/images/stories/bilaterala_ugovori/CHINA.doc|https://www.ips.ac.rs/wp-content/uploads/2020/05/pnb1_2020-6.pdf,CHINA|????? ? ??????????? ??????? ???? ? ??????: ????????? ???? ????? ???? ? ??????,|Institute for Political Studies in Belgrade,Donor/Recipient Official Source|Academic Journal Article,,,,,,Yes,4,4,2,
71946,Yes,No,China (People's Republic of),Barbados,America,2008,No,2008,2008,"PLA donates logistical materials, camouflage uniforms, bulletproof clothing, and disaster relief materials to Barbados Defense Force","On February 27, 2008, the Chinese People's Liberation Army (PLA) donated a batch of military supplies to the Barbados Defence Force (BDF). The donated supplies included logistical materials, camouflage uniforms, bulletproof clothing, gas masks, and other supplies. The donation was expected to help modernize the BDF and improve its capability to respond to hurricanes and other emergencies (see '????????????????????'). The monetary value of this donation is unknown.","This grant is described as the 'second batch' of materials in '??????????????' and '????????????????????', though a first has not been identified.This project may have been funded by an agreement for the provision of a military grant. Both project IDs #71896 and #71894 capture military grant agreements that funded unknown projects signed prior to 2008, though no direct evidence exists to link this project to either.",Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,People's Liberation Army of China,Government Agency,No,,,,Barbados Defence Force (BDF),Government Agency,Recipient,,,,,,,,,,,,,2/27/2008,2/27/2008,,,,,,,,,,,,2,0,http://bb.chineseembassy.org/chn/xwdt/t410528.htm|https://web.archive.org/web/20191207194430/http://bb.chineseembassy.org/chn/zbgx/zzwl/,????????????????????|??????????????,Chinese Embassy in Barbados|Chinese Embassy in Barbados,Donor/Recipient Official Source|Donor/Recipient Official Source,,,,,,Yes,5,3,3,
73181,Yes,No,China (People's Republic of),Ghana,Africa,2008,No,,,Poly Technologies provides $60 million supplier credit for Supply of Peacekeeping Operation Equipment Project,"On February 1, 2008, Poly Technologies — a subsidiary of China Poly Group Corporation — and the Government of Ghana signed a $60 million supplier credit agreement for the Supply of Peacekeeping Operation Equipment Project. This supplier credit carried a 5% interest rate. The purpose of the project was to facilitate the acquisition of peacekeeping operation equipment from Poly Technologies for use in Darfur, Sudan. This project was completed. However, its precise date of completion is unknown.",,Completion,Military,Supplier's Credit/Export Seller's Credit,Vague,Military,150,GOVERNMENT AND CIVIL SOCIETY,Poly Technologies,State-owned Company,No,,,,Government of Ghana,Government Agency,Recipient,Poly Technologies,State-owned Company,China (People's Republic of),,,,60000000,USD,79414200.62,60000000,,,,,Some Information,,5,,,,,No,No,,,3,0, https://web.archive.org/web/20170809044957/http://www.mofep.gov.gh/sites/default/files/news/2011_Annual_Progress_Report.pdf|https://www.dropbox.com/s/hfpjke9ann2lnmh/2009_budget.pdf?dl=0|https://www.dropbox.com/s/axafl0lt2lizeko/ChinaLoansToAfrica%C2%A9SAIS-CARI.csv?dl=0,ANNUAL PROGRESS REPORT  F O R  T H E  Y E A R  2 0 1 1 |THE BUDGET STATEMENT AND ECONOMIC POLICY of the GOVERNMENT OF GHANA for the 2009 FINANCIAL YEAR|Chinese Loans to Africa Database,"Ghana Ministry of Finance and Economic Planning|H. E. John Evans Atta Mills PRESIDENT OF THE REPUBLIC OF GHANA|Johns Hopkins University School of Advanced International Studies, China Africa Research Initiative","Donor/Recipient Official Source|Donor/Recipient Official Source|Other Official Source (non-Donor, non-Recipient, non-Implementing)",,,,,,Yes,5,5,2,3
286,Yes,No,China (People's Republic of),Gabon,Africa,2007,No,2009,2009,China holds 'Peace Angel 2009' for Gabonese Military (linked to ID#532 and ID#23566),"In 2007, China and Gabon agreed to hold a joint military training on medical rescue. The training was named the 'Peace Angel' operation and the opening ceremony for the initiative was held on June 21, 2009. The training lasted 7 days and was located in Makokou, Ogooue-Ivindo Province. The training included professional development, a rescue exercise, medical aid, and the donation of equipment. The rescue exercise was specifically for Army medics and simulated a mine rescue. This also marked the first time joint military drills with the Chinese PLA, Mongolia, Singapore and Gabon were held in the history of China's international military exchanges with them. A financial amount, as well as contacts for this project are unknown. The medical aid is captured in project ID#532 and the donation of equipment to the Gabonese military is captured in project ID#23566. ",,Completion,Military,Scholarships/training in the donor country,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,Government Agency,No,,,,Government of Gabon,Government Agency,Recipient,People's Liberation Army of China,Government Agency,Recipient,,,,,,,,,,6/21/2009,6/28/2009,,,,,,,,,,,,0,4,http://global.factiva.com/aa/?ref=CHNDLY0020090805e5860000x&pp=1&fcpil=en&napc=S&sa_from=|https://www.jstor.org/stable/26467108?seq=2#metadata_info_tab_contents|http://english.sina.com/china/2009/0621/250031.html|https://www.globaltimes.cn/content/437627.shtml,TOWARDS A MORE SECURE WORLD|Explaining China’s Participation in Bilateral and Multilateral Military Exercises|'Peace Angel 2009' kicks off|Chinese military team to hold joint medical rescue exercise with Gabon ,China Daily|Institute for Regional Security||Global Times,Media Report|Academic Journal Article|Media Report|Media Report,,,,,,Yes,3,3,4,
321,No,No,China (People's Republic of),Cameroon,Africa,2007,No,,,China’s Military Police offers grant worth CFA 28 million to Cameroon's National Gendarmerie,"On July 3, 2007, following a request by Cameroonian Secretary of State Jean-Baptiste Bokam, Lieutenant General Jia Runxing announced that China's Military Police was offering CFA 28 million of grant assistance to Cameroon's National Gendarmerie. No further implementation details are available.",,Pipeline: Pledge,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,Republic of China Military Police,Government Agency,No,,,,Cameroon National Gendarmerie,Government Agency,Recipient,,,,,,,28000000,XAF,91223.55868,58422.89482,,,,,,,,,,,,,,,,0,2,http://business.highbeam.com/3548/article-1G1-166026196/china-supports-cameroon-national-gendarmerie|http://global.factiva.com/aa/?ref=AFNWS00020070705e375000cn&pp=1&fcpil=en&napc=S&sa_from=,China Supports Cameroon's National Gendarmerie|http://global.factiva.com/aa/?ref=AFNWS00020070705e375000cn&pp=1&fcpil=en&napc=S&sa_from=,All Africa|,Media Report|Media Report,,,,,,Yes,1,4,,
444,Yes,No,China (People's Republic of),Democratic Republic of the Congo,Africa,2007,No,2007,2007,Chinese Government donates ten military vehicles to DRC's armed forces,"On November 7, 2007, the Chinese Government donated ten military vehicles to the DRC's armed forces. Chinese Ambassador Wu Zexian spoke at the handover ceremony and DRC’s Defense Minister Chikez Diemu officially receiving the donation.",,Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,Government Agency,No,,,,Democratic Republic of Congo Ministry of Defense,Government Agency,Recipient,,,,,,,,,,,,,11/7/2007,11/7/2007,,,,,,,,,,,,0,2,http://vlex.cn/vid/china-donates-ten-military-vehicles-drc-198590951|http://global.factiva.com/aa/?ref=XNEWS00020071107e3b7006em&pp=1&fcpil=en&napc=S&sa_from=,China donates ten military vehicles to DRC|http://global.factiva.com/aa/?ref=XNEWS00020071107e3b7006em&pp=1&fcpil=en&napc=S&sa_from=,Xinhua News Agency|,Media Report|Media Report,,,,Wu Zexian|Chikez Diemu,|,Yes,1,2,3,
1114,Yes,No,China (People's Republic of),Kenya,Africa,2007,No,,,Chinese Government donates KES 150 million to modernize Kenya Armed Forces,"On November 21, 2007, the Chinese Government donated KES 150 million to modernize the operations of the Kenya Armed Force. The visiting Vice-Chairman of the China’s central military commission and defense minister, General Cao Gangcuan, officially donated the money to Kenya's chief of general staff, General Jeremiah Kianga. Senior military officers were to decide where the funds would be utilized. No further implementation details are available.","In 2007, the Kenyan Government received 32 WZ-551 armored personnel carriers from China. However, it is unclear if this acquisition was funded by the Chinese Government. This issue merits further investigation.",Completion,Military,Grant,Yes,Military,150,GOVERNMENT AND CIVIL SOCIETY,China Ministry of Defense,Government Agency,No,,,,Kenyan Ministry of Defense,Government Agency,Recipient,,,,,,,150000000,KES,3480248.503,2228878.101,,,,,,,,,,,,,,,,0,3,http://global.factiva.com/aa/?ref=BBCAP00020071121e3bl000dy&pp=1&fcpil=en&napc=S&sa_from=|https://www.defenceweb.co.za/land/land-land/china-donates-military-vehicles-to-kenya/|https://www.catherineboone.net/uploads/9/3/5/0/93501314/boone_and_doshi_copy.pdf,Kenya gets 2.3m-dollar Chinese military aid|China donates military vehicles to Kenya|Development Models in Muslim Context,BBC Monitoring Africa|defenceWeb|University of Edinburgh,"Media Report|Media Report|Other Academic (Working Paper, Dissertation)",,,,Gen Jeremiah Kianga|Gen Cao Gangcuan|Mr Zachary Mwaura|Mr Njenga Karume,|||,Yes,3,4,1,
